O_TIMESTAMP	OPEN	HIGH	LOW	CLOSE	VOLUME	C_TIMESTAMP	QUOTE_ASSET_VOLUME	N_OF_TRADES	TAKER_B_ASSET_V	TAKER_Q_ASSET_VOLUME	IGNORE
1524355200000	8915.31000000	8915.33000000	8786.80000000	8875.00000000	6421.36244300	1524383999999	56801811.92834099	53660	3419.33610100	30251843.38884521	0
1524384000000	8875.00000000	9020.00000000	8768.79000000	8940.67000000	12645.41717600	1524412799999	112738824.38026020	94596	6474.14378600	57760248.55631100	0
1524412800000	8940.67000000	9020.67000000	8727.68000000	8787.02000000	10391.47386100	1524441599999	92263736.60074590	81615	5044.41922900	44818146.41023157	0
1524441600000	8785.70000000	8970.01000000	8745.00000000	8942.39000000	8705.46605500	1524470399999	77184446.16080634	60270	4373.31694900	38769260.32485452	0
1524470400000	8942.00000000	8985.00000000	8831.00000000	8898.00000000	9910.96461800	1524499199999	88307372.32472344	76600	4891.85929800	43608736.73512571	0
1524499200000	8898.00000000	8949.98000000	8800.60000000	8934.01000000	7221.68403600	1524527999999	64262822.11115797	54074	3981.42881200	35445056.76788393	0
1524528000000	8934.00000000	9300.00000000	8922.00000000	9216.00000000	15062.89396900	1524556799999	138287796.61885789	105591	8213.82375800	75371321.94513473	0
1524556800000	9217.98000000	9420.00000000	9155.00000000	9347.77000000	15044.09611200	1524585599999	139853950.76458918	103972	7602.75250000	70702865.53918980	0
1524585600000	9347.78000000	9731.01000000	9293.29000000	9619.99000000	16161.80002500	1524614399999	153068300.67905646	117045	8968.13418200	84987677.80877966	0
1524614400000	9618.96000000	9759.82000000	9110.00000000	9416.39000000	29950.81687100	1524643199999	283133511.93471960	179216	14204.18250700	134444174.02922834	0
1524643200000	9415.00000000	9438.54000000	8730.00000000	8972.09000000	33589.07351900	1524671999999	303939934.37560796	191207	16011.43303100	144938044.00493912	0
1524672000000	8972.09000000	9185.01000000	8770.00000000	8869.99000000	17570.14719900	1524700799999	158064316.65853940	106940	8608.39826800	77469287.65853871	0
1524700800000	8869.99000000	8977.00000000	8660.00000000	8847.97000000	16589.82765600	1524729599999	146531490.32392487	97264	8510.34028100	75189896.90237668	0
1524729600000	8847.97000000	8945.00000000	8651.62000000	8806.10000000	13720.18842000	1524758399999	120805712.24473716	94907	7024.04239200	61858555.29996451	0
1524758400000	8806.10000000	9307.48000000	8775.89000000	9266.00000000	12990.28816900	1524787199999	117709445.56920409	93679	7106.28646400	64410436.03781029	0
1524787200000	9267.03000000	9297.00000000	9104.88000000	9240.97000000	11392.36349200	1524815999999	105053674.28819648	74896	5815.87224900	53630102.09292220	0
1524816000000	9240.97000000	9395.00000000	9150.10000000	9241.21000000	12834.99209000	1524844799999	119186712.99437295	92505	6505.04037000	60422173.06228755	0
1524844800000	9241.20000000	9328.26000000	8889.00000000	8915.35000000	13013.99145400	1524873599999	118565287.26919070	101070	6196.69165600	56451387.56836893	0
1524873600000	8915.35000000	9215.66000000	8870.00000000	9126.22000000	9862.46273800	1524902399999	89748172.97453747	69314	4914.11879200	44758753.85107937	0
1524902400000	9121.05000000	9427.48000000	9081.02000000	9360.00000000	15043.65474000	1524931199999	139787771.63151865	104530	7981.24783100	74212490.35103728	0
1524931200000	9360.00000000	9427.48000000	9258.00000000	9348.00000000	9853.51094200	1524959999999	92117921.59413255	83444	5356.26482800	50098425.70528013	0
1524960000000	9348.00000000	9570.51000000	9340.00000000	9443.20000000	12296.15867200	1524988799999	116510700.83543796	97852	6812.63669500	64560731.56873482	0
1524988800000	9443.20000000	9480.00000000	9163.74000000	9337.06000000	18210.18406400	1525017599999	169105696.29875465	140975	8564.36159100	79548149.28127171	0
1525017600000	9331.52000000	9438.00000000	9230.23000000	9419.00000000	7643.50729900	1525046399999	71388498.82949365	72667	3987.94689600	37257772.96957961	0
1525046400000	9417.04000000	9458.64000000	9180.00000000	9222.01000000	13470.15011000	1525075199999	125599377.75948183	107935	6491.66093600	60576054.06458130	0
1525075200000	9222.02000000	9327.00000000	9124.99000000	9318.06000000	10966.59845700	1525103999999	101406923.65063362	87178	5604.76027500	51825380.57589319	0
1525104000000	9318.41000000	9369.18000000	9165.96000000	9246.01000000	10565.28530800	1525132799999	98013087.83982570	90838	5364.76781800	49777638.79768605	0
1525132800000	9246.01000000	9248.99000000	8870.00000000	8973.71000000	18717.62005500	1525161599999	168282934.25420297	118755	8797.81191600	79077353.97721688	0
1525161600000	8980.98000000	9082.08000000	8800.49000000	8915.09000000	13195.51592500	1525190399999	118228743.97595723	85769	6640.64372300	59519239.50771888	0
1525190400000	8915.08000000	9114.59000000	8915.08000000	9071.48000000	9105.32765300	1525219199999	82176671.39152434	64217	4611.71220500	41603411.52774417	0
1525219200000	9071.48000000	9170.02000000	8970.20000000	9145.00000000	8611.36257100	1525247999999	78146807.94131716	53977	4795.06493900	43521298.37351945	0
1525248000000	9145.00000000	9217.30000000	9031.00000000	9155.00000000	9606.36620000	1525276799999	87712985.16658149	70036	4855.75422100	44345977.57332805	0
1525276800000	9158.18000000	9268.00000000	9068.50000000	9247.84000000	7905.81519000	1525305599999	72562040.65021463	64245	4309.63636800	39572368.83645107	0
1525305600000	9247.81000000	9315.68000000	9168.40000000	9249.86000000	10017.41510600	1525334399999	92558096.62275257	76307	5049.02286600	46663475.50264004	0
1525334400000	9249.43000000	9490.60000000	9170.00000000	9442.28000000	12618.23361000	1525363199999	117662418.05488292	91500	7071.71878400	65939682.34200062	0
1525363200000	9442.00000000	9844.00000000	9428.38000000	9750.00000000	16132.73957200	1525391999999	155807850.54950903	114774	8972.39869300	86631194.55775380	0
1525392000000	9750.00000000	9750.00000000	9520.85000000	9697.99000000	10010.78352000	1525420799999	96412906.74128971	67701	5009.41508600	48251596.18915523	0
1525420800000	9697.98000000	9830.04000000	9570.10000000	9614.67000000	11690.99593500	1525449599999	113576642.08061344	84949	6120.71557400	59483306.22055674	0
1525449600000	9614.67000000	9777.14000000	9575.00000000	9713.99000000	6979.80942400	1525478399999	67576448.81126119	57515	3649.36889400	35335507.61266609	0
1525478400000	9714.00000000	9889.45000000	9682.00000000	9811.84000000	7685.90562800	1525507199999	75454469.19447898	65949	4090.24266200	40157607.64164775	0
1525507200000	9810.70000000	10020.00000000	9799.01000000	9929.99000000	10072.74379600	1525535999999	100040629.72889674	84156	5355.21959900	53188772.51295230	0
1525536000000	9929.99000000	9970.89000000	9730.01000000	9864.00000000	7231.36892100	1525564799999	71312464.58308920	61971	3566.38203200	35181262.84188467	0
1525564800000	9863.99000000	9970.00000000	9576.41000000	9724.00000000	10313.64383900	1525593599999	100868534.70870978	92278	4669.14214200	45712238.81261218	0
1525593600000	9724.53000000	9724.53000000	9417.03000000	9513.93000000	11509.49058300	1525622399999	110170359.50042435	85177	5495.76095000	52644179.57448050	0
1525622400000	9513.93000000	9682.28000000	9505.41000000	9659.01000000	5867.21713700	1525651199999	56320526.09445603	51854	3132.60386700	30071352.13813955	0
1525651200000	9661.02000000	9689.67000000	9252.00000000	9324.25000000	13114.68660800	1525679999999	122800633.89161336	94642	5925.23278700	55510301.36911609	0
1525680000000	9319.99000000	9434.80000000	9181.00000000	9365.28000000	12288.74824700	1525708799999	114528805.13957431	75722	5903.78940700	55030683.87106961	0
1525708800000	9365.70000000	9465.64000000	9269.46000000	9365.00000000	8384.20515700	1525737599999	78686522.41064179	60390	3989.02660600	37444350.20569870	0
1525737600000	9365.00000000	9475.70000000	9305.00000000	9370.00000000	7071.99904700	1525766399999	66477152.06621659	57118	3727.28012700	35048581.15436563	0
1525766400000	9370.00000000	9414.40000000	9060.54000000	9199.60000000	12006.76377000	1525795199999	110590578.72816823	82607	6047.40022600	55717324.58153559	0
1525795200000	9199.64000000	9271.00000000	9080.00000000	9187.56000000	6455.06907200	1525823999999	59350424.89255029	49434	3311.86711400	30454177.68706833	0
1525824000000	9178.00000000	9199.00000000	8965.00000000	9033.12000000	10605.22267700	1525852799999	96175848.86186643	72479	5619.08795800	50979190.23694743	0
1525852800000	9032.00000000	9338.00000000	9026.00000000	9290.00000000	8686.53871500	1525881599999	80134900.45422090	63958	4731.55785600	43650497.62597678	0
1525881600000	9294.00000000	9390.00000000	9231.00000000	9310.00000000	6381.76350700	1525910399999	59426032.97217244	55900	3246.62234500	30239872.87527808	0
1525910400000	9310.00000000	9389.70000000	9260.00000000	9369.00000000	7118.83115300	1525939199999	66444458.85885209	51496	3725.05895000	34769938.30076044	0
1525939200000	9362.47000000	9395.12000000	9315.00000000	9350.00000000	6448.18038000	1525967999999	60346833.48279141	53251	3241.55789300	30342310.14131737	0
1525968000000	9350.04000000	9380.86000000	8970.00000000	9002.20000000	11488.05218500	1525996799999	104803710.25397313	116328	5581.52131700	50890133.12896870	0
1525996800000	9002.21000000	9016.80000000	8670.20000000	8723.00000000	16630.41341400	1526025599999	147315476.93005532	115843	8017.97358600	71090838.76601700	0
1526025600000	8710.34000000	8831.00000000	8462.00000000	8577.42000000	19889.17499400	1526054399999	171984276.02043758	152889	9251.60207600	80017561.91198074	0
1526054400000	8575.21000000	8684.00000000	8341.00000000	8400.00000000	11707.45965300	1526083199999	99560053.53112269	96806	5497.88300500	46807475.06799120	0
1526083200000	8405.94000000	8476.36000000	8153.00000000	8311.00000000	13431.42108100	1526111999999	111746695.10163220	109548	6236.04024500	51932056.31036697	0
1526112000000	8311.00000000	8646.88000000	8160.00000000	8313.13000000	17588.11544700	1526140799999	148784525.41332689	125863	8260.37838200	69860413.79430318	0
1526140800000	8319.97000000	8540.11000000	8250.00000000	8465.94000000	9221.78428200	1526169599999	77368645.34517164	74894	5049.55556800	42349967.31484754	0
1526169600000	8475.44000000	8524.00000000	8298.00000000	8459.00000000	6619.89999100	1526198399999	55717629.35063174	58914	3344.94629000	28158980.11430197	0
1526198400000	8458.00000000	8657.99000000	8379.99000000	8625.50000000	9225.45906500	1526227199999	78965666.46625716	75750	4634.25738600	39681904.53694141	0
1526227200000	8625.50000000	8763.36000000	8547.00000000	8679.71000000	9787.51030600	1526255999999	84772387.26346661	80926	4817.84423600	41736178.92035582	0
1526256000000	8679.71000000	8709.93000000	8277.00000000	8376.33000000	12703.61194100	1526284799999	107532700.61945018	82490	5871.30473400	49713006.40363714	0
1526284800000	8376.33000000	8823.99000000	8300.00000000	8789.12000000	15320.72076300	1526313599999	131235523.72267877	111948	7915.92706300	67766050.65219755	0
1526313600000	8789.12000000	8879.99000000	8593.11000000	8663.34000000	9365.33382900	1526342399999	81815387.88796211	98293	4620.82384400	40390466.71199259	0
1526342400000	8663.37000000	8788.00000000	8611.00000000	8745.90000000	6531.21476400	1526371199999	56895340.40050259	64984	3361.32726700	29280814.48467360	0
1526371200000	8745.45000000	8859.99000000	8456.00000000	8517.01000000	12144.38047200	1526399999999	105082707.40093448	148618	5894.36022800	51031220.34371737	0
1526400000000	8513.08000000	8588.64000000	8401.30000000	8462.00000000	9451.36090000	1526428799999	80362983.26023209	146777	4721.81015200	40152387.79592182	0
1526428800000	8462.00000000	8488.00000000	8083.01000000	8216.22000000	13185.89626000	1526457599999	108576312.74178586	107411	6183.55762500	50939237.97843028	0
1526457600000	8216.22000000	8417.87000000	8109.73000000	8265.00000000	10952.06424400	1526486399999	90568439.60254073	108361	5659.03110100	46817757.47532607	0
1526486400000	8265.00000000	8352.19000000	8193.19000000	8330.00000000	6992.75840400	1526515199999	57911800.08574904	85070	3784.51264200	31356383.32138206	0
1526515200000	8330.00000000	8464.00000000	8200.00000000	8239.50000000	8285.78951900	1526543999999	69151099.54283314	103854	4359.37152100	36404448.98625430	0
1526544000000	8246.72000000	8354.00000000	8230.00000000	8302.00000000	5584.41644000	1526572799999	46290880.89778654	83626	3150.92064500	26121415.87639971	0
1526572800000	8302.00000000	8334.24000000	7979.00000000	8041.46000000	11569.63884000	1526601599999	94047058.90042223	123300	4978.97233300	40496372.91063908	0
1526601600000	8038.82000000	8172.05000000	7911.90000000	8093.44000000	9618.68515000	1526630399999	77010615.80347501	72951	4901.10835800	39254105.02352868	0
1526630400000	8093.44000000	8155.00000000	8030.00000000	8109.99000000	7124.96659000	1526659199999	57703991.45099483	60827	3664.69327400	29685458.94190942	0
1526659200000	8106.03000000	8273.21000000	8070.93000000	8239.81000000	6732.50651100	1526687999999	55155773.60331710	50135	3787.16106800	31031521.76350897	0
1526688000000	8238.01000000	8256.99000000	8095.73000000	8158.00000000	5889.21553000	1526716799999	48324263.20749582	40559	2763.57797600	22687066.86196435	0
1526716800000	8155.85000000	8390.80000000	8130.00000000	8310.00000000	6473.81405300	1526745599999	53664290.28664137	52494	3478.94590400	28831704.14942630	0
1526745600000	8310.00000000	8325.57000000	8165.00000000	8233.49000000	4830.39469300	1526774399999	39890221.91495864	41132	2489.42467100	20564157.15405291	0
1526774400000	8233.49000000	8295.00000000	8163.90000000	8263.03000000	4715.51704700	1526803199999	38866672.04793882	40795	2716.76972000	22392019.46620957	0
1526803200000	8263.03000000	8395.00000000	8252.50000000	8389.00000000	6741.90710400	1526831999999	56220112.52027448	47501	3452.35675200	28788351.72424730	0
1526832000000	8389.48000000	8609.00000000	8389.00000000	8526.98000000	8499.63295800	1526860799999	72353769.18117951	72969	4463.32448300	37997148.78144001	0
1526860800000	8526.97000000	8595.31000000	8441.58000000	8540.00000000	6604.25957200	1526889599999	56246749.68211971	62332	3326.38930000	28333547.65232787	0
1526889600000	8540.00000000	8543.58000000	8350.00000000	8396.01000000	8882.42815500	1526918399999	74992508.12549829	74355	4196.64741600	35439750.25798267	0
1526918400000	8396.01000000	8449.11000000	8305.00000000	8381.24000000	6029.90875900	1526947199999	50511417.01373152	47471	3215.64968300	26942947.87998038	0
1526947200000	8386.89000000	8400.18000000	8251.23000000	8322.00000000	6473.91608500	1526975999999	53798696.27987831	46999	3307.11185100	27488380.53475335	0
1526976000000	8322.98000000	8325.00000000	8145.00000000	8232.00000000	7865.29666800	1527004799999	64704512.74427692	55294	3961.17888400	32596907.05367958	0
1527004800000	8232.00000000	8261.00000000	7935.11000000	7977.11000000	9371.69010500	1527033599999	75832223.41338569	89861	4533.23634100	36718316.97303962	0
1527033600000	7977.12000000	8031.90000000	7805.00000000	7838.00000000	10371.75270800	1527062399999	82010814.42667186	74648	4969.51225100	39316878.77540269	0
1527062400000	7838.00000000	7938.84000000	7641.00000000	7691.00000000	12736.11688000	1527091199999	99597875.25754183	97166	6579.55056400	51505715.69915224	0
1527091200000	7693.30000000	7696.11000000	7425.00000000	7501.95000000	19802.79718600	1527119999999	149629359.95653241	134998	9341.82645900	70590226.32303404	0
1527120000000	7501.95000000	7730.73000000	7496.09000000	7542.02000000	10119.98985000	1527148799999	77170020.28304165	71847	5274.01888200	40214299.76921671	0
1527148800000	7547.94000000	7589.00000000	7266.99000000	7576.06000000	17134.33486300	1527177599999	127203503.86450418	105388	8367.95915200	62144120.44157837	0
1527177600000	7576.08000000	7640.79000000	7444.00000000	7575.01000000	10591.12188200	1527206399999	79912854.36055461	76459	5371.00321800	40542998.56966276	0
1527206400000	7578.99000000	7649.55000000	7361.01000000	7420.43000000	10667.86274900	1527235199999	80267058.22015049	76376	5505.83671500	41442296.71385786	0
1527235200000	7419.67000000	7542.99000000	7308.15000000	7500.02000000	8815.20325900	1527263999999	65614039.24476347	80714	4652.20064400	34645610.02840761	0
1527264000000	7500.02000000	7505.00000000	7344.35000000	7457.00000000	7256.89063200	1527292799999	53868488.50458965	81935	3672.83287600	27272726.30428367	0
1527292800000	7456.99000000	7620.00000000	7357.40000000	7550.00000000	5761.20873600	1527321599999	42975941.84357108	62509	3439.93625600	25673503.75335438	0
1527321600000	7549.99000000	7574.78000000	7462.20000000	7542.77000000	5719.01278600	1527350399999	43063670.72553500	66951	3054.44454200	23001804.18838790	0
1527350400000	7540.18000000	7620.00000000	7300.00000000	7333.96000000	7983.86454900	1527379199999	59596613.88992282	82884	3883.57484500	29050449.31210844	0
1527379200000	7334.00000000	7380.00000000	7231.11000000	7314.66000000	6542.11576000	1527407999999	47688178.59336517	80768	3591.23138300	26186054.09901974	0
1527408000000	7314.61000000	7394.40000000	7240.00000000	7342.00000000	5841.71865200	1527436799999	42765222.56389064	58380	3097.59321300	22679164.71496055	0
1527436800000	7342.00000000	7400.00000000	7255.00000000	7338.99000000	6323.11110300	1527465599999	46257217.34076124	59193	3569.45235700	26125611.81703156	0
1527465600000	7338.99000000	7437.00000000	7159.10000000	7215.00000000	11195.51111800	1527494399999	81539393.65317887	94276	5812.68281100	42355445.33413972	0
1527494400000	7220.45000000	7300.00000000	7148.16000000	7220.12000000	7924.52102700	1527523199999	57276067.54661472	71704	4432.84725800	32046859.47484723	0
1527523200000	7223.98000000	7246.45000000	7058.02000000	7099.00000000	8099.40681800	1527551999999	57973533.06601453	67412	4163.95774100	29831425.36914952	0
1527552000000	7099.00000000	7161.43000000	7032.95000000	7154.01000000	10362.10624500	1527580799999	73563488.13356761	61699	6053.01094800	42985933.56607106	0
1527580800000	7155.00000000	7483.78000000	7094.70000000	7430.53000000	18027.93262500	1527609599999	132217408.74968072	100671	9735.79103900	71356459.78354052	0
1527609600000	7430.53000000	7540.00000000	7401.02000000	7461.29000000	11017.17296000	1527638399999	82289747.02961943	74989	6067.12832300	45314084.79301033	0
1527638400000	7467.98000000	7569.00000000	7418.00000000	7491.12000000	9698.97421300	1527667199999	72704743.37582412	75800	5379.01666400	40324230.63827663	0
1527667200000	7489.05000000	7549.00000000	7290.00000000	7324.81000000	12828.20559400	1527695999999	95523121.70574707	102874	6381.27154900	47568817.44567613	0
1527696000000	7324.81000000	7399.00000000	7260.50000000	7375.96000000	9514.40381600	1527724799999	69729028.96791924	63405	5445.66070300	39923744.68826971	0
1527724800000	7382.07000000	7600.18000000	7327.51000000	7558.98000000	10953.48286400	1527753599999	81555018.10314588	75363	6191.62883900	46053532.02957720	0
1527753600000	7555.55000000	7586.15000000	7484.08000000	7558.63000000	9597.31008200	1527782399999	72376704.99724779	93751	5388.14413000	40641334.58940831	0
1527782400000	7555.06000000	7699.00000000	7420.23000000	7485.01000000	10225.27015600	1527811199999	77085856.73373902	105285	5429.24026200	40950279.09590504	0
1527811200000	7485.01000000	7608.55000000	7454.35000000	7572.09000000	9050.91349500	1527839999999	67993292.58205289	92604	5265.02237100	39543242.73479878	0
1527840000000	7572.09000000	7599.99000000	7355.54000000	7447.30000000	11319.48321400	1527868799999	84652978.17696572	107704	6156.13874200	46065307.05994291	0
1527868800000	7447.30000000	7540.00000000	7388.03000000	7521.01000000	7888.72736900	1527897599999	58812241.36406369	102761	4280.04431800	31908305.88372494	0
1527897600000	7521.01000000	7685.00000000	7437.00000000	7641.00000000	8627.28053200	1527926399999	65045955.74522373	94970	4875.23433600	36755270.99280602	0
1527926400000	7641.00000000	7697.33000000	7590.67000000	7623.10000000	10112.12004700	1527955199999	77329242.49805377	107111	5750.11184600	43976631.33109275	0
1527955200000	7623.09000000	7672.00000000	7592.77000000	7640.03000000	7981.28964000	1527983999999	60995249.44737512	88050	4914.70494200	37564096.63164667	0
1527984000000	7636.81000000	7786.69000000	7600.00000000	7720.00000000	8345.60740000	1528012799999	64010488.18624239	95609	4721.08875700	36215092.18522770	0
1528012800000	7720.00000000	7776.25000000	7680.06000000	7730.01000000	9549.46773600	1528041599999	73781584.25629299	129727	5279.92055500	40795885.02530474	0
1528041600000	7731.00000000	7739.97000000	7636.21000000	7714.26000000	9610.08381500	1528070399999	73945304.41094971	124300	5759.90135600	44329443.58583002	0
1528070400000	7714.26000000	7760.52000000	7568.00000000	7597.70000000	10634.49092300	1528099199999	81513668.29869796	136888	5602.94993900	42982586.77814997	0
1528099200000	7597.70000000	7628.98000000	7446.50000000	7496.99000000	12708.09109000	1528127999999	95817572.56177615	114480	6887.24935900	51958942.97130347	0
1528128000000	7496.99000000	7548.82000000	7447.00000000	7487.00000000	8916.25310200	1528156799999	66835810.32654171	55635	5240.13652000	39284894.04740413	0
1528156800000	7487.00000000	7518.80000000	7367.83000000	7412.01000000	9957.89317900	1528185599999	73946582.42406121	71995	5143.83270800	38208447.13765418	0
1528185600000	7412.01000000	7594.00000000	7358.00000000	7577.09000000	10447.28336200	1528214399999	77686195.29277405	73293	5902.03723200	43909695.55643702	0
1528214400000	7577.09000000	7679.49000000	7533.98000000	7625.00000000	11317.79684300	1528243199999	86089369.93574538	91577	6269.81845900	47689368.22862720	0
1528243200000	7626.64000000	7690.52000000	7557.00000000	7619.15000000	8345.57231300	1528271999999	63570673.96338712	81199	5046.87535600	38447365.75381107	0
1528272000000	7619.15000000	7680.00000000	7568.53000000	7650.50000000	9189.66738600	1528300799999	70050387.25491329	80924	4996.19944800	38088146.59091945	0
1528300800000	7650.51000000	7699.00000000	7467.05000000	7658.84000000	9694.75219900	1528329599999	73385596.56189608	95450	5028.51306500	38085604.81223180	0
1528329600000	7658.79000000	7765.00000000	7647.84000000	7708.31000000	8987.16334300	1528358399999	69299001.77600817	71020	5234.70381000	40364407.55623338	0
1528358400000	7708.31000000	7742.00000000	7651.21000000	7691.43000000	8762.84739300	1528387199999	67478514.48809127	84880	4837.19857300	37257399.09167038	0
1528387200000	7690.38000000	7735.00000000	7620.00000000	7691.08000000	7312.21646600	1528415999999	56171540.57790013	88286	4343.65281800	33367473.62434439	0
1528416000000	7691.08000000	7703.50000000	7596.00000000	7627.88000000	8271.02111600	1528444799999	63247799.55861061	104758	4469.85878400	34196814.41055590	0
1528444800000	7627.88000000	7651.00000000	7531.00000000	7627.51000000	9132.66829700	1528473599999	69175156.36285701	123000	5393.09197000	40843175.98831683	0
1528473600000	7633.57000000	7668.00000000	7595.00000000	7603.44000000	5993.11525800	1528502399999	45781202.47821704	93976	3176.00758300	24263708.80353558	0
1528502400000	7603.44000000	7683.98000000	7601.22000000	7649.01000000	4840.76816800	1528531199999	37039160.81170720	65258	2535.58798200	19402856.91458871	0
1528531200000	7652.22000000	7666.66000000	7566.00000000	7610.00000000	6586.38433100	1528559999999	50182009.53140261	106809	3859.53059600	29401888.24125534	0
1528560000000	7607.21000000	7629.94000000	7450.00000000	7491.73000000	7912.73267700	1528588799999	59949983.06966520	106904	4258.34354500	32270572.52193241	0
1528588800000	7491.73000000	7491.73000000	7168.79000000	7185.53000000	13688.44928200	1528617599999	100038888.86371657	200168	7224.91882500	52802309.85606390	0
1528617600000	7185.53000000	7293.21000000	7165.72000000	7228.78000000	9946.03212400	1528646399999	71873780.51373497	92704	5460.85387800	39469002.71682592	0
1528646400000	7228.78000000	7244.07000000	6622.81000000	6764.99000000	28707.53862600	1528675199999	195426085.18562903	178216	13290.47396300	90347629.18701892	0
1528675200000	6765.00000000	6826.00000000	6610.00000000	6625.00000000	11981.00126100	1528703999999	80786612.82138245	66720	6361.65741100	42920465.46378496	0
1528704000000	6625.00000000	6824.67000000	6618.03000000	6682.00000000	11494.91440900	1528732799999	77420251.87572237	69406	5971.18360000	40223024.74007347	0
1528732800000	6679.48000000	6922.00000000	6657.75000000	6872.00000000	11076.24663300	1528761599999	74849818.16066644	67316	6383.82604600	43112090.72341456	0
1528761600000	6872.00000000	6890.51000000	6770.63000000	6825.00000000	9470.36718300	1528790399999	64730714.57091206	62477	5468.96403800	37380515.25416518	0
1528790400000	6825.73000000	6872.68000000	6681.85000000	6760.00000000	10332.26938500	1528819199999	70038741.75972570	64282	5574.83609000	37792463.26230203	0
1528819200000	6760.00000000	6761.55000000	6435.00000000	6530.00000000	16919.57462300	1528847999999	111018344.47058573	97899	8255.93538000	54168159.45906426	0
1528848000000	6530.00000000	6627.60000000	6501.01000000	6537.44000000	8952.58292900	1528876799999	58678164.85290503	51418	5262.30806900	34489902.45998640	0
1528876800000	6540.99000000	6562.00000000	6333.00000000	6366.31000000	18716.02913000	1528905599999	120448676.48073722	107616	10306.05633200	66330032.16865845	0
1528905600000	6366.31000000	6408.32000000	6118.68000000	6292.78000000	18516.90604100	1528934399999	116268840.32869895	107483	9798.87895800	61555342.80983542	0
1528934400000	6292.78000000	6523.69000000	6260.00000000	6477.59000000	12216.58568600	1528963199999	78493301.69925712	70227	6987.94679600	44908211.62895681	0
1528963200000	6479.48000000	6556.77000000	6275.16000000	6344.35000000	14770.30745700	1528991999999	95277332.18018506	83328	7633.32631100	49269328.73371490	0
1528992000000	6344.35000000	6720.00000000	6344.35000000	6635.98000000	17491.23769400	1529020799999	115304174.90468775	102829	9216.94545800	60750140.09299112	0
1529020800000	6638.67000000	6644.98000000	6525.01000000	6571.47000000	9291.48426200	1529049599999	61170981.10111474	57282	5101.24150600	33588040.52960964	0
1529049600000	6563.47000000	6666.66000000	6445.00000000	6538.90000000	11600.75573000	1529078399999	75843379.03433790	66859	6246.28422400	40839374.70450336	0
1529078400000	6542.22000000	6620.00000000	6362.31000000	6388.90000000	9126.08991300	1529107199999	59177736.01008689	60797	4844.92671700	31429267.58703691	0
1529107200000	6380.01000000	6481.05000000	6370.00000000	6457.69000000	7102.87490200	1529135999999	45684874.07019923	40068	3925.99763200	25254305.32760562	0
1529136000000	6457.69000000	6511.50000000	6320.86000000	6358.96000000	7642.83353700	1529164799999	49131095.00060959	53367	4591.12708700	29528426.95022301	0
1529164800000	6358.97000000	6560.00000000	6329.00000000	6483.98000000	7531.53270800	1529193599999	48944064.62327270	47035	4233.51106500	27507618.26080745	0
1529193600000	6482.50000000	6551.52000000	6480.99000000	6527.79000000	5356.01841900	1529222399999	34932689.69910522	32509	3317.21518200	21636619.74894374	0
1529222400000	6527.82000000	6589.03000000	6435.00000000	6516.59000000	7460.77966700	1529251199999	48509226.20470962	49954	3911.93620800	25447361.49799092	0
1529251200000	6516.60000000	6560.00000000	6422.00000000	6449.61000000	7030.44960200	1529279999999	45678802.85918402	47296	3979.50554300	25865883.91604588	0
1529280000000	6444.06000000	6467.43000000	6380.00000000	6431.10000000	7845.43053000	1529308799999	50362123.44352156	43522	4338.97094300	27859885.42828472	0
1529308800000	6431.10000000	6500.00000000	6385.00000000	6460.57000000	8940.32672900	1529337599999	57567486.27806834	53138	4993.92565300	32148295.86772463	0
1529337600000	6458.01000000	6794.38000000	6450.00000000	6712.46000000	15035.67773600	1529366399999	100640834.23838900	84113	8341.69609700	55835778.46805508	0
1529366400000	6711.39000000	6730.00000000	6656.50000000	6699.01000000	6008.71074100	1529395199999	40215943.66601375	37938	3159.71890300	21148748.81678743	0
1529395200000	6700.00000000	6841.74000000	6679.00000000	6739.04000000	11921.24016400	1529423999999	80385762.75116653	79090	6320.20140300	42616110.70563055	0
1529424000000	6739.04000000	6751.00000000	6653.00000000	6741.21000000	6381.47023800	1529452799999	42818387.37695473	43462	3369.82035300	22620752.46299542	0
1529452800000	6740.00000000	6745.06000000	6551.81000000	6627.95000000	8149.98861400	1529481599999	53854107.74305959	52912	3666.67587000	24235082.37968685	0
1529481600000	6627.94000000	6778.70000000	6572.00000000	6750.62000000	11227.41014500	1529510399999	74952102.41625275	64726	6214.91975300	41485203.27361029	0
1529510400000	6750.64000000	6817.23000000	6708.93000000	6761.51000000	6982.35369300	1529539199999	47129125.49126679	48436	3766.33790800	25422587.23810192	0
1529539200000	6763.21000000	6795.00000000	6729.16000000	6758.72000000	8192.63445200	1529567999999	55372438.52569120	50046	5021.58245200	33939410.62370673	0
1529568000000	6751.94000000	6779.69000000	6672.57000000	6713.96000000	9690.35540000	1529596799999	65131555.65904381	65574	5524.27737900	37135477.26704536	0
1529596800000	6713.96000000	6748.00000000	6688.00000000	6718.84000000	7545.86419600	1529625599999	50645865.05129343	44163	4606.63644300	30920979.83256216	0
1529625600000	6717.69000000	6733.97000000	6452.01000000	6495.08000000	11534.09202300	1529654399999	76304139.88785981	72513	5281.23594400	34961754.63837329	0
1529654400000	6499.76000000	6510.00000000	6070.61000000	6150.00000000	21281.33509300	1529683199999	133476242.97345517	119835	10201.26970100	64024746.66741456	0
